sale_id,sale_date,customer_name,customer_city,product_name,product_category,unit_price,quantity,total_amount,seller_name,sales_channel,sale_status,payment_method
1678,2024-06-05,Customer_219,Olivos,Training Shorts,Shorts,28000,1,28000,Martin,MercadoLibre,Pending,Cash
1679,2024-05-21,Customer_298,San Isidro,Nike Mercurial,Boots,145000,3,435000,Martin,Instagram,Closed,Credit Card
1680,2025-06-20,Customer_70,Vicente Lopez,Football Socks,Accessories,12000,3,36000,David,Instagram,Pending,Transfer
1681,2024-05-01,Customer_95,Olivos,Training Jacket,Training,78000,2,156000,David,WhatsApp,Pending,Debit
1682,2025-03-29,Customer_327,Olivos,Training Shorts,Shorts,28000,1,28000,David,Instagram,Closed,Cash
1683,2024-09-30,Customer_311,San Isidro,Argentina Jersey,Jersey,65000,1,65000,Martin,Instagram,Cancelled,Cash
1684,2024-01-27,Customer_184,CABA,Nike Mercurial,Boots,145000,3,435000,Martin,Referral,Closed,Debit
1685,2025-01-17,Customer_95,Vicente Lopez,Football Socks,Accessories,12000,3,36000,Lucas,Referral,Closed,Cash
1686,2024-02-03,Customer_210,CABA,Nike Mercurial,Boots,145000,1,145000,Lucas,Referral,Closed,Cash
1687,2024-03-08,Customer_91,Vicente Lopez,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Cancelled,Credit Card
1688,2024-09-09,Customer_219,Vicente Lopez,Sports Backpack,Accessories,26000,2,52000,David,Referral,Cancelled,Credit Card
1689,2025-06-21,Customer_329,CABA,Training Shorts,Shorts,28000,2,56000,Martin,WhatsApp,Pending,Debit
1690,2024-09-08,Customer_266,San Isidro,Sports Backpack,Accessories,26000,1,26000,Lucas,WhatsApp,Cancelled,Debit
1691,2024-02-20,Customer_98,Olivos,Training Jacket,Training,78000,3,234000,Lucas,Referral,Pending,Credit Card
1692,2025-03-08,Customer_151,San Isidro,Compression Shorts,Shorts,35000,1,35000,David,Instagram,Pending,Debit
1693,2025-05-27,Customer_58,Buenos Aires,River Jersey,Jersey,56000,3,168000,Martin,Instagram,Pending,Debit
1694,2024-01-26,Customer_92,Vicente Lopez,Puma Future,Boots,138000,2,276000,Martin,Instagram,Pending,Transfer
1695,2024-06-16,Customer_64,CABA,Adidas Predator,Boots,160000,1,160000,David,Referral,Cancelled,Credit Card
1696,2025-01-28,Customer_262,San Isidro,River Jersey,Jersey,56000,2,112000,David,Referral,Cancelled,Debit
1697,2024-12-09,Customer_290,Buenos Aires,Boca Jersey,Jersey,55000,1,55000,David,Instagram,Closed,Transfer
1698,2024-11-12,Customer_229,Olivos,Training Shorts,Shorts,28000,1,28000,Martin,Instagram,Closed,Cash
1699,2024-09-16,Customer_7,Vicente Lopez,Nike Mercurial,Boots,145000,1,145000,Lucas,Referral,Cancelled,Transfer
1700,2024-08-31,Customer_112,San Isidro,Training Pants,Training,62000,2,124000,Martin,Referral,Pending,Debit
1701,2024-01-07,Customer_126,San Isidro,Compression Shorts,Shorts,35000,1,35000,Lucas,Instagram,Closed,Cash
1702,2024-12-23,Customer_19,Buenos Aires,Argentina Jersey,Jersey,65000,1,65000,David,MercadoLibre,Pending,Transfer
1703,2025-03-02,Customer_92,Buenos Aires,Boca Jersey,Jersey,55000,1,55000,Martin,MercadoLibre,Cancelled,Cash
1704,2025-01-03,Customer_19,CABA,Compression Shorts,Shorts,35000,3,105000,Lucas,MercadoLibre,Pending,Debit
1705,2025-03-13,Customer_282,CABA,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Closed,Transfer
1706,2024-12-03,Customer_270,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Martin,Instagram,Cancelled,Cash
1707,2024-04-21,Customer_293,San Isidro,Training Pants,Training,62000,1,62000,David,Referral,Cancelled,Credit Card
1708,2024-11-20,Customer_133,San Isidro,Training Shorts,Shorts,28000,2,56000,Martin,MercadoLibre,Closed,Debit
1709,2025-05-24,Customer_253,Buenos Aires,Training Jacket,Training,78000,3,234000,Martin,Instagram,Cancelled,Credit Card
1710,2024-05-01,Customer_13,Vicente Lopez,Nike Mercurial,Boots,145000,1,145000,Martin,WhatsApp,Cancelled,Cash
1711,2025-02-28,Customer_212,CABA,Captain Armband,Accessories,10000,2,20000,Lucas,MercadoLibre,Cancelled,Cash
1712,2024-07-25,Customer_145,Olivos,Boca Jersey,Jersey,55000,3,165000,David,MercadoLibre,Pending,Credit Card
1713,2024-04-26,Customer_171,Olivos,Captain Armband,Accessories,10000,1,10000,Lucas,WhatsApp,Closed,Cash
1714,2025-05-05,Customer_243,CABA,Puma Future,Boots,138000,1,138000,Martin,Instagram,Pending,Cash
1715,2024-12-09,Customer_237,Vicente Lopez,Gym Hoodie,Training,85000,2,170000,Martin,WhatsApp,Cancelled,Credit Card
1716,2024-11-19,Customer_285,San Isidro,Training Pants,Training,62000,3,186000,David,Instagram,Cancelled,Credit Card
1717,2024-03-08,Customer_77,Olivos,Captain Armband,Accessories,10000,1,10000,David,MercadoLibre,Pending,Cash
1718,2025-02-02,Customer_96,San Isidro,Training Pants,Training,62000,2,124000,David,MercadoLibre,Cancelled,Credit Card
1719,2024-10-05,Customer_212,CABA,Football Socks,Accessories,12000,1,12000,Lucas,Instagram,Pending,Debit
1720,2024-08-09,Customer_269,Olivos,Sports Backpack,Accessories,26000,1,26000,David,WhatsApp,Pending,Transfer
1721,2024-04-04,Customer_228,San Isidro,Captain Armband,Accessories,10000,1,10000,David,Referral,Cancelled,Cash
1722,2025-05-10,Customer_269,Olivos,Nike Mercurial,Boots,145000,1,145000,Lucas,Instagram,Closed,Cash
1723,2024-02-07,Customer_236,Vicente Lopez,Nike Mercurial,Boots,145000,3,435000,Martin,WhatsApp,Closed,Credit Card
1724,2024-03-30,Customer_171,Vicente Lopez,Boca Jersey,Jersey,55000,3,165000,David,WhatsApp,Cancelled,Credit Card
1725,2024-11-15,Customer_328,Buenos Aires,Boca Jersey,Jersey,55000,2,110000,Lucas,Instagram,Closed,Credit Card
1726,2024-11-22,Customer_226,CABA,Adidas Predator,Boots,160000,2,320000,Lucas,Instagram,Closed,Credit Card
1727,2025-06-10,Customer_53,Buenos Aires,River Jersey,Jersey,56000,1,56000,Martin,MercadoLibre,Cancelled,Credit Card
1728,2024-10-17,Customer_294,Buenos Aires,Adidas Predator,Boots,160000,1,160000,David,WhatsApp,Pending,Credit Card
1729,2024-02-21,Customer_67,CABA,Training Jacket,Training,78000,2,156000,Lucas,WhatsApp,Closed,Debit
1730,2025-03-12,Customer_201,Buenos Aires,Boca Jersey,Jersey,55000,1,55000,Martin,Referral,Cancelled,Credit Card
1731,2024-07-21,Customer_344,San Isidro,Adidas Predator,Boots,160000,1,160000,David,Referral,Cancelled,Cash
1732,2025-04-24,Customer_50,Vicente Lopez,River Jersey,Jersey,56000,3,168000,Lucas,Referral,Pending,Cash
1733,2024-09-21,Customer_187,Vicente Lopez,Nike Mercurial,Boots,145000,1,145000,David,MercadoLibre,Pending,Debit
1734,2024-03-07,Customer_244,CABA,Compression Shorts,Shorts,35000,1,35000,Lucas,Referral,Pending,Cash
1735,2024-05-10,Customer_261,CABA,Adidas Predator,Boots,160000,1,160000,Lucas,WhatsApp,Pending,Transfer
1736,2025-06-29,Customer_237,Vicente Lopez,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Closed,Cash
1737,2025-05-08,Customer_197,CABA,Training Jacket,Training,78000,1,78000,Lucas,Instagram,Cancelled,Debit
1738,2024-12-16,Customer_279,Buenos Aires,Captain Armband,Accessories,10000,2,20000,David,WhatsApp,Cancelled,Debit
1739,2025-04-19,Customer_167,San Isidro,River Jersey,Jersey,56000,2,112000,David,Referral,Closed,Credit Card
1740,2024-04-21,Customer_306,Vicente Lopez,Training Shorts,Shorts,28000,1,28000,Lucas,Referral,Cancelled,Transfer
1741,2024-05-22,Customer_298,CABA,River Jersey,Jersey,56000,1,56000,David,Instagram,Pending,Credit Card
1742,2025-04-02,Customer_101,Buenos Aires,Training Shorts,Shorts,28000,2,56000,Martin,MercadoLibre,Pending,Credit Card
1743,2024-12-18,Customer_46,San Isidro,Training Shorts,Shorts,28000,3,84000,David,Referral,Closed,Credit Card
1744,2024-02-24,Customer_1,San Isidro,Boca Jersey,Jersey,55000,1,55000,Lucas,WhatsApp,Pending,Transfer
1745,2025-02-07,Customer_321,Olivos,Nike Mercurial,Boots,145000,2,290000,Martin,Referral,Pending,Debit
1746,2024-08-04,Customer_340,Buenos Aires,Training Shorts,Shorts,28000,2,56000,Lucas,Instagram,Closed,Debit
1747,2025-03-03,Customer_79,Olivos,Sports Backpack,Accessories,26000,1,26000,Martin,Instagram,Closed,Transfer
1748,2024-01-17,Customer_74,Vicente Lopez,River Jersey,Jersey,56000,3,168000,Martin,Referral,Closed,Transfer
1749,2025-03-01,Customer_234,San Isidro,Argentina Jersey,Jersey,65000,3,195000,Lucas,Instagram,Pending,Debit
1750,2025-01-28,Customer_182,Buenos Aires,Training Jacket,Training,78000,2,156000,David,Referral,Cancelled,Transfer
1751,2024-08-30,Customer_257,Olivos,Training Pants,Training,62000,2,124000,Lucas,MercadoLibre,Closed,Transfer
1752,2025-01-12,Customer_58,San Isidro,Training Pants,Training,62000,2,124000,Lucas,WhatsApp,Closed,Credit Card
1753,2024-03-21,Customer_268,San Isidro,Compression Shorts,Shorts,35000,2,70000,David,Instagram,Pending,Transfer
1754,2024-11-15,Customer_314,CABA,Gym Hoodie,Training,85000,3,255000,Lucas,WhatsApp,Pending,Debit
1755,2024-12-05,Customer_216,Olivos,Training Jacket,Training,78000,2,156000,Lucas,MercadoLibre,Closed,Transfer
1756,2024-11-07,Customer_289,Olivos,Football Socks,Accessories,12000,2,24000,David,Referral,Cancelled,Cash
1757,2024-10-25,Customer_320,CABA,Training Pants,Training,62000,1,62000,Lucas,Referral,Closed,Cash
1758,2024-10-11,Customer_130,Buenos Aires,Training Jacket,Training,78000,1,78000,Martin,MercadoLibre,Pending,Credit Card
1759,2024-04-24,Customer_310,Buenos Aires,Boca Jersey,Jersey,55000,3,165000,Martin,Instagram,Cancelled,Debit
1760,2024-09-24,Customer_121,Vicente Lopez,Puma Future,Boots,138000,1,138000,David,WhatsApp,Pending,Transfer
1761,2024-06-06,Customer_254,Vicente Lopez,Argentina Jersey,Jersey,65000,2,130000,Lucas,Instagram,Cancelled,Debit
1762,2024-06-20,Customer_108,San Isidro,Football Socks,Accessories,12000,3,36000,Martin,MercadoLibre,Closed,Credit Card
1763,2024-02-23,Customer_86,Vicente Lopez,Captain Armband,Accessories,10000,1,10000,Lucas,Referral,Pending,Debit
1764,2024-08-27,Customer_195,Vicente Lopez,Football Socks,Accessories,12000,2,24000,Lucas,MercadoLibre,Closed,Debit
1765,2025-04-04,Customer_196,Olivos,Boca Jersey,Jersey,55000,1,55000,Martin,WhatsApp,Closed,Credit Card
1766,2024-10-06,Customer_172,Olivos,Sports Backpack,Accessories,26000,2,52000,Lucas,WhatsApp,Pending,Debit
1767,2024-09-04,Customer_345,San Isidro,Compression Shorts,Shorts,35000,3,105000,David,MercadoLibre,Cancelled,Cash
1768,2024-01-11,Customer_345,CABA,Puma Future,Boots,138000,2,276000,David,WhatsApp,Pending,Transfer
1769,2025-04-01,Customer_180,Buenos Aires,Training Jacket,Training,78000,1,78000,Martin,MercadoLibre,Pending,Cash
1770,2024-04-04,Customer_30,San Isidro,Boca Jersey,Jersey,55000,1,55000,Martin,Instagram,Cancelled,Transfer
1771,2024-03-29,Customer_310,Buenos Aires,Football Socks,Accessories,12000,1,12000,Lucas,Instagram,Closed,Cash
1772,2025-04-23,Customer_339,CABA,Adidas Predator,Boots,160000,1,160000,Martin,Referral,Pending,Debit
1773,2024-11-27,Customer_132,Buenos Aires,Football Socks,Accessories,12000,3,36000,David,MercadoLibre,Closed,Debit
1774,2024-03-02,Customer_133,Olivos,Training Shorts,Shorts,28000,1,28000,David,Referral,Closed,Debit
1775,2025-02-06,Customer_92,Vicente Lopez,Nike Mercurial,Boots,145000,2,290000,David,Instagram,Cancelled,Debit
1776,2024-04-18,Customer_227,Olivos,Nike Mercurial,Boots,145000,2,290000,David,WhatsApp,Closed,Transfer
1777,2024-09-13,Customer_229,CABA,Training Pants,Training,62000,3,186000,Lucas,Instagram,Cancelled,Transfer
1778,2025-02-03,Customer_137,Buenos Aires,Boca Jersey,Jersey,55000,3,165000,Martin,MercadoLibre,Pending,Transfer
1779,2025-05-17,Customer_245,Vicente Lopez,Training Jacket,Training,78000,3,234000,Lucas,WhatsApp,Cancelled,Cash
1780,2025-05-08,Customer_63,San Isidro,Boca Jersey,Jersey,55000,2,110000,Martin,MercadoLibre,Pending,Credit Card
1781,2024-04-02,Customer_188,San Isidro,Training Shorts,Shorts,28000,1,28000,Lucas,WhatsApp,Pending,Credit Card
1782,2024-06-29,Customer_284,CABA,Gym Hoodie,Training,85000,1,85000,Lucas,Instagram,Pending,Debit
1783,2025-01-02,Customer_250,CABA,River Jersey,Jersey,56000,3,168000,Martin,Referral,Cancelled,Cash
1784,2024-07-16,Customer_13,San Isidro,Argentina Jersey,Jersey,65000,1,65000,David,Referral,Pending,Transfer
1785,2024-11-11,Customer_256,San Isidro,Captain Armband,Accessories,10000,2,20000,Lucas,WhatsApp,Closed,Credit Card
1786,2024-02-13,Customer_208,CABA,Boca Jersey,Jersey,55000,1,55000,David,Referral,Cancelled,Cash
1787,2024-08-26,Customer_37,CABA,Football Socks,Accessories,12000,2,24000,Martin,Instagram,Pending,Transfer
1788,2024-02-16,Customer_125,Buenos Aires,Compression Shorts,Shorts,35000,2,70000,David,Instagram,Cancelled,Transfer
1789,2025-04-12,Customer_313,Buenos Aires,Adidas Predator,Boots,160000,1,160000,Martin,WhatsApp,Closed,Transfer
1790,2024-08-13,Customer_33,Buenos Aires,Compression Shorts,Shorts,35000,2,70000,Lucas,MercadoLibre,Cancelled,Debit
1791,2024-05-20,Customer_165,Buenos Aires,Puma Future,Boots,138000,1,138000,David,Instagram,Pending,Transfer
1792,2024-05-24,Customer_213,Buenos Aires,River Jersey,Jersey,56000,1,56000,Martin,MercadoLibre,Cancelled,Cash
1793,2024-02-11,Customer_69,CABA,Compression Shorts,Shorts,35000,1,35000,Martin,Referral,Closed,Transfer
1794,2024-01-07,Customer_4,Buenos Aires,Compression Shorts,Shorts,35000,1,35000,David,MercadoLibre,Pending,Debit
1795,2024-07-30,Customer_74,Olivos,Football Socks,Accessories,12000,1,12000,Martin,Referral,Pending,Cash
1796,2024-02-08,Customer_306,Buenos Aires,Argentina Jersey,Jersey,65000,2,130000,Martin,Referral,Cancelled,Transfer
1797,2024-12-22,Customer_215,CABA,Gym Hoodie,Training,85000,1,85000,Martin,Instagram,Closed,Transfer
1798,2025-01-05,Customer_277,San Isidro,Training Jacket,Training,78000,1,78000,David,Referral,Cancelled,Cash
1799,2024-07-17,Customer_58,Buenos Aires,Adidas Predator,Boots,160000,1,160000,Martin,Referral,Pending,Cash
1800,2024-02-14,Customer_28,Olivos,Argentina Jersey,Jersey,65000,3,195000,Lucas,Instagram,Pending,Credit Card
1801,2025-04-09,Customer_23,CABA,Puma Future,Boots,138000,2,276000,Martin,WhatsApp,Cancelled,Cash
1802,2025-05-11,Customer_264,CABA,Argentina Jersey,Jersey,65000,1,65000,David,Instagram,Cancelled,Debit
1803,2024-11-29,Customer_215,Buenos Aires,Training Pants,Training,62000,2,124000,Martin,MercadoLibre,Closed,Transfer
1804,2024-04-10,Customer_122,Vicente Lopez,Puma Future,Boots,138000,1,138000,David,Referral,Closed,Transfer
1805,2025-05-11,Customer_28,Vicente Lopez,Compression Shorts,Shorts,35000,2,70000,David,Instagram,Cancelled,Debit
1806,2025-01-17,Customer_70,Vicente Lopez,Argentina Jersey,Jersey,65000,2,130000,Martin,Instagram,Cancelled,Credit Card
1807,2024-12-09,Customer_66,CABA,Adidas Predator,Boots,160000,1,160000,Martin,WhatsApp,Pending,Cash
1808,2025-04-14,Customer_215,Buenos Aires,River Jersey,Jersey,56000,2,112000,Lucas,Instagram,Pending,Cash
1809,2024-06-23,Customer_296,San Isidro,Captain Armband,Accessories,10000,3,30000,David,WhatsApp,Pending,Debit
1810,2025-04-29,Customer_237,Olivos,Sports Backpack,Accessories,26000,1,26000,David,Referral,Cancelled,Cash
1811,2025-03-20,Customer_297,Buenos Aires,Nike Mercurial,Boots,145000,1,145000,Martin,Instagram,Cancelled,Transfer
1812,2024-02-11,Customer_241,San Isidro,Training Shorts,Shorts,28000,1,28000,David,Referral,Cancelled,Debit
1813,2024-04-10,Customer_232,Vicente Lopez,Compression Shorts,Shorts,35000,3,105000,David,WhatsApp,Cancelled,Transfer
1814,2025-02-20,Customer_112,Buenos Aires,Football Socks,Accessories,12000,3,36000,Lucas,MercadoLibre,Closed,Transfer
1815,2024-11-08,Customer_83,Vicente Lopez,Boca Jersey,Jersey,55000,2,110000,Martin,WhatsApp,Pending,Debit
1816,2025-02-19,Customer_95,Olivos,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Cancelled,Transfer
1817,2024-03-13,Customer_198,Olivos,Sports Backpack,Accessories,26000,3,78000,Martin,WhatsApp,Pending,Debit
1818,2024-07-31,Customer_42,San Isidro,Captain Armband,Accessories,10000,1,10000,Lucas,WhatsApp,Cancelled,Credit Card
1819,2025-01-27,Customer_188,Vicente Lopez,Boca Jersey,Jersey,55000,1,55000,Martin,WhatsApp,Pending,Credit Card
1820,2024-03-09,Customer_288,Buenos Aires,Argentina Jersey,Jersey,65000,3,195000,David,MercadoLibre,Closed,Transfer
1821,2024-08-02,Customer_116,Olivos,Gym Hoodie,Training,85000,2,170000,Lucas,MercadoLibre,Cancelled,Debit
1822,2024-03-05,Customer_191,Olivos,Adidas Predator,Boots,160000,1,160000,Lucas,Referral,Cancelled,Transfer
1823,2025-06-28,Customer_348,San Isidro,Compression Shorts,Shorts,35000,3,105000,Lucas,Referral,Cancelled,Credit Card
1824,2024-03-08,Customer_97,Vicente Lopez,Captain Armband,Accessories,10000,3,30000,David,WhatsApp,Pending,Cash
1825,2024-04-21,Customer_85,Olivos,Adidas Predator,Boots,160000,1,160000,David,Instagram,Pending,Cash
1826,2025-06-17,Customer_322,CABA,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Cancelled,Cash
1827,2025-03-06,Customer_228,CABA,Compression Shorts,Shorts,35000,1,35000,Lucas,Instagram,Closed,Transfer
1828,2025-06-16,Customer_331,Olivos,Sports Backpack,Accessories,26000,1,26000,Lucas,MercadoLibre,Cancelled,Credit Card
1829,2025-06-26,Customer_281,Vicente Lopez,Compression Shorts,Shorts,35000,2,70000,Lucas,MercadoLibre,Cancelled,Cash
1830,2024-06-24,Customer_134,Buenos Aires,Captain Armband,Accessories,10000,1,10000,Lucas,MercadoLibre,Pending,Transfer
1831,2024-10-18,Customer_234,Buenos Aires,Argentina Jersey,Jersey,65000,1,65000,Martin,Instagram,Cancelled,Credit Card
1832,2024-06-06,Customer_83,Buenos Aires,Argentina Jersey,Jersey,65000,1,65000,David,WhatsApp,Pending,Cash
1833,2025-01-13,Customer_95,Buenos Aires,Compression Shorts,Shorts,35000,1,35000,Martin,WhatsApp,Cancelled,Credit Card
1834,2025-01-16,Customer_230,San Isidro,Puma Future,Boots,138000,1,138000,David,MercadoLibre,Closed,Transfer
1835,2024-05-28,Customer_235,Olivos,Training Shorts,Shorts,28000,2,56000,David,WhatsApp,Cancelled,Credit Card
1836,2024-10-29,Customer_243,Olivos,Gym Hoodie,Training,85000,3,255000,Martin,Instagram,Cancelled,Debit
1837,2024-04-25,Customer_246,CABA,Puma Future,Boots,138000,3,414000,David,WhatsApp,Pending,Transfer
1838,2024-08-13,Customer_229,Olivos,Training Shorts,Shorts,28000,2,56000,David,MercadoLibre,Closed,Cash
1839,2024-08-15,Customer_143,Buenos Aires,Training Pants,Training,62000,2,124000,David,WhatsApp,Cancelled,Debit
1840,2024-03-30,Customer_263,Vicente Lopez,Gym Hoodie,Training,85000,3,255000,David,Referral,Pending,Transfer
1841,2025-02-11,Customer_76,Vicente Lopez,Gym Hoodie,Training,85000,1,85000,Lucas,Referral,Pending,Transfer
1842,2024-12-25,Customer_158,Vicente Lopez,Adidas Predator,Boots,160000,1,160000,Martin,WhatsApp,Closed,Debit
1843,2025-03-29,Customer_148,Buenos Aires,Football Socks,Accessories,12000,2,24000,Martin,Referral,Cancelled,Debit
1844,2024-03-29,Customer_74,Buenos Aires,Argentina Jersey,Jersey,65000,2,130000,Lucas,Referral,Cancelled,Credit Card
1845,2025-01-19,Customer_46,CABA,River Jersey,Jersey,56000,2,112000,Lucas,MercadoLibre,Pending,Cash
1846,2024-05-20,Customer_103,Buenos Aires,Training Jacket,Training,78000,2,156000,Lucas,MercadoLibre,Cancelled,Debit
1847,2024-11-07,Customer_253,San Isidro,Boca Jersey,Jersey,55000,1,55000,Martin,Referral,Closed,Transfer
1848,2024-06-06,Customer_135,Olivos,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Closed,Credit Card
1849,2025-05-18,Customer_331,Buenos Aires,Training Shorts,Shorts,28000,1,28000,David,WhatsApp,Pending,Debit
1850,2025-01-05,Customer_298,Vicente Lopez,River Jersey,Jersey,56000,2,112000,Martin,Referral,Pending,Debit
1851,2025-01-17,Customer_263,San Isidro,Football Socks,Accessories,12000,1,12000,David,MercadoLibre,Closed,Transfer
1852,2025-04-17,Customer_70,Olivos,Argentina Jersey,Jersey,65000,1,65000,David,WhatsApp,Pending,Credit Card
1853,2024-12-30,Customer_25,Olivos,Training Shorts,Shorts,28000,3,84000,Lucas,WhatsApp,Cancelled,Cash
1854,2024-07-06,Customer_49,San Isidro,Captain Armband,Accessories,10000,3,30000,David,MercadoLibre,Pending,Credit Card
1855,2025-01-06,Customer_50,San Isidro,Adidas Predator,Boots,160000,3,480000,Martin,MercadoLibre,Closed,Transfer
1856,2024-10-15,Customer_191,Vicente Lopez,Argentina Jersey,Jersey,65000,2,130000,Lucas,MercadoLibre,Closed,Transfer
1857,2025-05-30,Customer_114,Buenos Aires,Nike Mercurial,Boots,145000,1,145000,Martin,WhatsApp,Pending,Debit
1858,2024-05-14,Customer_9,Vicente Lopez,River Jersey,Jersey,56000,1,56000,Lucas,MercadoLibre,Cancelled,Credit Card
1859,2025-06-19,Customer_176,Buenos Aires,Argentina Jersey,Jersey,65000,2,130000,Martin,MercadoLibre,Closed,Transfer
1860,2024-05-25,Customer_117,Olivos,Nike Mercurial,Boots,145000,1,145000,David,Instagram,Closed,Transfer
1861,2024-04-24,Customer_40,CABA,Training Shorts,Shorts,28000,3,84000,Lucas,Referral,Closed,Cash
1862,2025-06-09,Customer_304,CABA,River Jersey,Jersey,56000,1,56000,Lucas,WhatsApp,Pending,Transfer
1863,2024-01-11,Customer_50,CABA,River Jersey,Jersey,56000,1,56000,Martin,Instagram,Cancelled,Cash
1864,2024-12-25,Customer_15,CABA,Argentina Jersey,Jersey,65000,3,195000,David,MercadoLibre,Cancelled,Credit Card
1865,2025-05-27,Customer_314,Buenos Aires,Puma Future,Boots,138000,1,138000,Martin,WhatsApp,Closed,Transfer
1866,2024-07-15,Customer_145,Buenos Aires,Training Jacket,Training,78000,1,78000,Martin,WhatsApp,Cancelled,Transfer
1867,2025-05-01,Customer_188,San Isidro,Nike Mercurial,Boots,145000,2,290000,David,Referral,Cancelled,Transfer
1868,2025-01-23,Customer_218,Buenos Aires,Argentina Jersey,Jersey,65000,1,65000,Martin,Instagram,Pending,Transfer
1869,2024-05-06,Customer_239,CABA,Captain Armband,Accessories,10000,1,10000,Martin,Instagram,Pending,Credit Card
1870,2024-02-11,Customer_43,Olivos,Football Socks,Accessories,12000,1,12000,Lucas,WhatsApp,Pending,Credit Card
1871,2024-11-15,Customer_228,Buenos Aires,Compression Shorts,Shorts,35000,2,70000,Martin,Referral,Pending,Debit
1872,2025-05-02,Customer_348,Olivos,Nike Mercurial,Boots,145000,1,145000,David,WhatsApp,Cancelled,Debit
1873,2025-02-09,Customer_225,San Isidro,Gym Hoodie,Training,85000,1,85000,Martin,WhatsApp,Closed,Cash
1874,2024-04-14,Customer_87,CABA,Training Shorts,Shorts,28000,2,56000,Lucas,Instagram,Pending,Cash
1875,2024-05-05,Customer_120,Vicente Lopez,Training Pants,Training,62000,2,124000,Martin,Referral,Pending,Credit Card
1876,2025-02-13,Customer_183,Vicente Lopez,Captain Armband,Accessories,10000,3,30000,Martin,Referral,Pending,Credit Card
1877,2024-04-20,Customer_63,Olivos,Argentina Jersey,Jersey,65000,2,130000,Lucas,Referral,Closed,Cash
1878,2024-02-24,Customer_35,Vicente Lopez,Boca Jersey,Jersey,55000,1,55000,Martin,WhatsApp,Closed,Debit
1879,2024-11-30,Customer_79,Olivos,Training Pants,Training,62000,3,186000,Martin,WhatsApp,Closed,Debit
1880,2024-07-25,Customer_151,Vicente Lopez,Captain Armband,Accessories,10000,2,20000,Lucas,MercadoLibre,Cancelled,Credit Card
1881,2024-01-19,Customer_17,Vicente Lopez,Captain Armband,Accessories,10000,2,20000,David,Referral,Pending,Credit Card
1882,2025-03-29,Customer_236,CABA,Sports Backpack,Accessories,26000,2,52000,David,Instagram,Cancelled,Credit Card
1883,2025-05-18,Customer_221,Buenos Aires,Football Socks,Accessories,12000,1,12000,Lucas,Referral,Pending,Transfer
1884,2025-05-17,Customer_338,San Isidro,Training Pants,Training,62000,3,186000,Martin,Referral,Pending,Cash
1885,2025-02-04,Customer_135,Vicente Lopez,Training Jacket,Training,78000,1,78000,Martin,Referral,Cancelled,Credit Card
1886,2024-11-24,Customer_32,CABA,Captain Armband,Accessories,10000,1,10000,Martin,WhatsApp,Closed,Credit Card
1887,2024-01-28,Customer_321,Olivos,Puma Future,Boots,138000,3,414000,Lucas,WhatsApp,Pending,Credit Card
1888,2024-12-25,Customer_29,Buenos Aires,Puma Future,Boots,138000,2,276000,David,Instagram,Cancelled,Credit Card
1889,2024-03-08,Customer_157,CABA,Training Pants,Training,62000,1,62000,Lucas,Instagram,Closed,Credit Card
1890,2025-03-08,Customer_291,San Isidro,Boca Jersey,Jersey,55000,2,110000,Lucas,MercadoLibre,Closed,Debit
1891,2024-11-20,Customer_194,San Isidro,Training Pants,Training,62000,1,62000,Lucas,MercadoLibre,Cancelled,Transfer
1892,2024-04-12,Customer_346,Buenos Aires,Captain Armband,Accessories,10000,2,20000,Lucas,Referral,Cancelled,Credit Card
1893,2024-11-02,Customer_187,Vicente Lopez,Argentina Jersey,Jersey,65000,2,130000,David,Referral,Cancelled,Transfer
1894,2024-08-07,Customer_148,Olivos,Sports Backpack,Accessories,26000,2,52000,David,MercadoLibre,Cancelled,Debit
1895,2024-04-04,Customer_297,CABA,Captain Armband,Accessories,10000,1,10000,Martin,MercadoLibre,Pending,Transfer
1896,2025-05-01,Customer_219,Buenos Aires,Training Pants,Training,62000,2,124000,Lucas,WhatsApp,Cancelled,Credit Card
1897,2025-03-19,Customer_340,San Isidro,Training Jacket,Training,78000,1,78000,Lucas,Instagram,Pending,Debit
1898,2025-06-11,Customer_233,San Isidro,Adidas Predator,Boots,160000,2,320000,David,WhatsApp,Cancelled,Cash
1899,2024-08-06,Customer_339,Vicente Lopez,Training Pants,Training,62000,2,124000,Lucas,Referral,Cancelled,Transfer
1900,2025-01-08,Customer_237,Buenos Aires,Training Jacket,Training,78000,1,78000,David,Instagram,Cancelled,Credit Card
1901,2025-02-24,Customer_164,CABA,Sports Backpack,Accessories,26000,2,52000,Martin,Instagram,Pending,Credit Card
1902,2024-06-13,Customer_132,San Isidro,Sports Backpack,Accessories,26000,1,26000,David,Referral,Closed,Transfer
1903,2024-01-29,Customer_126,Olivos,Argentina Jersey,Jersey,65000,1,65000,Lucas,Referral,Cancelled,Debit
